ID;SENSOR;YEAR;MONTH;DAY;DATE;JULIAN;COUNT;NA;SUM;MEAN;MAX;MIN;MEDIAN;RANGE;VAR_S; SD_M ;9003;9009;10262;11118;11147;11155;16261;16338;16351;16381;16404;16426;16460
LC08_199034_20180223;LC08;2018;2;23;23/02/2018;53;11;2;6,892167181;0,626560653;0,789353192;0,416276902;0,640508235;0,37307629;0,010566283;0,102792426;0,789353192;0,737975955;0,517045438;0,573088109;0,665271938;0,416276902;;0,581742764;0,640508235;0,657602429;0,681142867;;0,632159352
LC08_199034_20180311;LC08;2018;3;11;11/03/2018;69;13;0;8,174780071;0,628829236;0,870129883;0,4224599;0,63904655;0,447669983;0,013877184;0,11780146;0,870129883;0,790757656;0,507592201;0,553758323;0,675958216;0,4224599;0,530571997;0,570877969;0,63904655;0,648890615;0,656441689;0,680336475;0,627958596
LC08_199034_20180327;LC08;2018;3;27;27/03/2018;85;13;0;7,895781636;0,607367818;0,849137902;0,396311879;0,621974647;0,452826023;0,013452435;0,115984634;0,849137902;0,73374176;0,473834455;0,541234791;0,650698602;0,396311879;0,515002489;0,550916076;0,621974647;0,640985548;0,64779222;0,668045521;0,606105745
LC08_199034_20180412;LC08;2018;4;12;12/04/2018;101;8;5;3,93006444;0,491258055;0,590893865;0,409820139;0,487120703;0,181073725;0,004042484;0,063580529;;;0,431254685;0,409820139;0,441168219;;0,470737904;;;0,590893865;0,545844018;0,536842108;0,503503501
LC08_199034_20180428;LC08;2018;4;28;28/04/2018;117;13;0;7,23870039;0,556823107;0,759606779;0,339097023;0,535930753;0,420509756;0,013672463;0,116929308;0,759606779;0,740602314;0,477938145;0,436587244;0,535930753;0,339097023;0,511288166;0,525550485;0,589173138;0,609904766;0,582959652;0,645403385;0,484658539
LC08_199034_20180514;LC08;2018;5;14;14/05/2018;133;13;0;7,038558483;0,541427576;0,76584363;0,354349792;0,539732516;0,411493838;0,016046422;0,126674471;0,734879494;0,76584363;0,35657686;0,434782594;0,568450332;0,354349792;0,464998037;0,519016504;0,585094929;0,60582304;0,539732516;0,627844691;0,481166065
LC08_199034_20180530;LC08;2018;5;30;30/05/2018;149;2;11;0,871851504;0,435925752;0,56939131;0,302460194;0,435925752;0,266931117;0,03562611;0,188748803;0,302460194;0,56939131;;;;;;;;;;;
LC08_199034_20180615;LC08;2018;6;15;15/06/2018;165;12;1;6,780258238;0,56502152;0,720760822;0,453703701;0,56195882;0,267057121;0,007294785;0,085409513;0,702871978;0,720760822;;0,47023809;0,57478106;0,476733983;0,453703701;0,524296701;0,579092145;0,596921921;0,517945111;0,613776147;0,549136579
LC08_199034_20180701;LC08;2018;7;1;01/07/2018;181;12;1;5,870507777;0,489208981;0,650897205;0,321813017;0,496416256;0,329084188;0,008555181;0,092494224;0,539732158;0,650897205;0,40724358;0,396125585;0,47725895;0,321813017;0,411869437;0,523586512;0,571236551;;0,495992303;0,577912271;0,496840209
LC08_199034_20180717;LC08;2018;7;17;17/07/2018;197;12;1;5,05948782;0,421623985;0,50782901;0,324037939;0,435309306;0,183791071;0,003527267;0,059390799;0,468991399;0,50782901;;0,331166714;0,387392908;0,324037939;0,359419376;0,447712421;0,457063705;0,480309874;0,419543982;0,453114301;0,42290619
LC08_199034_20180802;LC08;2018;8;2;02/08/2018;213;12;1;6,442833513;0,536902793;0,634603262;0,38808918;0,538586408;0,246514082;0,006582096;0,081130118;0,586280823;0,634603262;;0,427425236;0,512265503;0,38808918;0,462099135;0,560606062;0,58606559;0,624868989;0,51499635;0,62896663;0,516566753
LC08_199034_20180818;LC08;2018;8;18;18/08/2018;229;7;6;3,848404974;0,549772139;0,629424036;0,452397019;0,554532588;0,177027017;0,004781659;0,069149542;0,506753802;0,585022748;0,452397019;;;;0,491097927;0,554532588;0,629424036;;;0,629176855;
LC08_199034_20180903;LC08;2018;9;3;03/09/2018;245;7;6;3,108697891;0,444099699;0,537895083;0,360248446;0,429812849;0,177646637;0,003555669;0,05962943;;;;0,360248446;;;0,429812849;0,440498441;;0,537895083;0,425399035;0,505294979;0,409549057
LC08_199034_20180919;LC08;2018;9;19;19/09/2018;261;2;11;1,219372153;0,609686077;0,65721786;0,562154293;0,609686077;0,095063567;0,004518541;0,067220093;0,65721786;0,562154293;;;;;;;;;;;
LC08_199034_20181005;LC08;2018;10;5;05/10/2018;277;13;0;8,123552233;0,624888633;0,754646838;0,466066271;0,643812716;0,288580567;0,007349391;0,085728589;0,754646838;0,719129682;0,525405407;0,541308105;0,605633795;0,466066271;0,549799025;0,643812716;0,67544204;0,678610206;0,673055232;0,697297275;0,593345642
LC08_199034_20181021;LC08;2018;10;21;21/10/2018;293;2;11;0,874893159;0,437446579;0,490804195;0,384088963;0,437446579;0,106715232;0,00569407;0,075459064;;;;0,490804195;;0,384088963;;;;;;;
LC08_199034_20181106;LC08;2018;11;6;06/11/2018;309;10;3;6,999467909;0,699946791;0,827194691;0,539023578;0,695257902;0,288171113;0,008167652;0,090375064;0,81898737;0,827194691;0,616418958;0,637750268;0,69367367;0,539023578;;;0,714045405;0,679760575;0,77577126;;0,696842134
LC08_199034_20181208;LC08;2018;12;8;08/12/2018;341;8;5;4,934845299;0,616855662;0,780487776;0,403010041;0,662467003;0,377477735;0,019933741;0,141186902;;;0,517035246;0,455409348;;0,403010041;0,670639217;0,691979527;;0,654294789;0,780487776;0,761989355;
LC08_199034_20181224;LC08;2018;12;24;24/12/2018;357;13;0;8,053709358;0,619516104;0,878099203;0,446706593;0,623318374;0,43139261;0,011401078;0,106775832;0,612676084;0,644740105;0,566820264;0,560341299;0,472417265;0,446706593;0,636533082;0,623318374;0,612771749;0,650238454;0,878099203;0,720020592;0,629026294
LC08_199034_20190109;LC08;2019;1;9;09/01/2019;8;13;0;9,268418014;0,712955232;0,83373493;0,532710254;0,709691048;0,301024675;0,008201584;0,090562595;0,825439394;0,83373493;0,59814322;0,665019751;0,668615997;0,532710254;0,663376629;0,709691048;0,736356676;0,741012752;0,825187981;0,778786182;0,690343201
LC08_199034_20190125;LC08;2019;1;25;25/01/2019;24;13;0;9,066869587;0,697451507;0,824009001;0,475304693;0,701870203;0,348704308;0,008529807;0,092356954;0,807760119;0,824009001;0,648997128;0,64910537;0,657142878;0,475304693;0,661971807;0,706896544;0,720727861;0,72397095;0,820264339;0,701870203;0,668848693
LC08_199034_20190210;LC08;2019;2;10;10/02/2019;40;13;0;8,68202585;0,667848142;0,810064495;0,476145923;0,645618081;0,333918571;0,009068871;0,095230622;0,80768168;0,810064495;0,590989947;0,614545465;0,630225062;0,476145923;0,601937056;0,614291191;0,696281791;0,723176956;0,761940837;0,709127367;0,645618081
LC08_199034_20190226;LC08;2019;2;26;26/02/2019;56;13;0;8,48956719;0,65304363;0,798247814;0,422927469;0,661698937;0,375320345;0,009137383;0,095589659;0,798247814;0,739539504;0,597806215;0,59517175;0,661698937;0,422927469;0,570610702;0,650725901;0,672594965;0,698562622;0,736572862;0,720828772;0,624279678
LC08_199034_20190314;LC08;2019;3;14;14/03/2019;72;13;0;8,237274528;0,633636502;0,797944367;0,429391146;0,665471911;0,368553221;0,010236789;0,101177017;0,748993993;0,797944367;0,525667369;0,545053005;0,677501619;0,429391146;0,538038492;0,633633614;0,665471911;0,687474489;0,683380306;0,692146599;0,612577617
LC08_199034_20190330;LC08;2019;3;30;30/03/2019;88;10;3;5,348760307;0,534876031;0,759263337;0,296285301;0,527685136;0,462978035;0,017306763;0,131555172;0,693259954;0,759263337;0,457282335;0,430678457;0,529179811;0,296285301;0,497021288;0,558060884;0,601538479;;;0,52619046;
LC08_199034_20190415;LC08;2019;4;15;15/04/2019;104;2;11;1,036551774;0,518275887;0,52508992;0,511461854;0,518275887;0,013628066;9,29E-05;0,009636498;0,511461854;0,52508992;;;;;;;;;;;
LC08_199034_20190501;LC08;2019;5;1;01/05/2019;120;11;2;5,712264299;0,519296754;0,754415452;0,317073166;0,503911316;0,437342286;0,017420355;0,131986194;0,71821022;0,754415452;;0,400828004;0,503911316;0,317073166;0,390243888;0,519941449;0,549928665;0,585152864;0,492587894;0,479971379;
LC08_199034_20190517;LC08;2019;5;17;17/05/2019;136;1;12;0,295611173;0,295611173;0,295611173;0,295611173;0,295611173;0;;;;;;0,295611173;;;;;;;;;
LC08_199034_20190602;LC08;2019;6;2;02/06/2019;152;13;0;7,012146622;0,539395894;0,654644787;0,352941185;0,558612049;0,301703602;0,00828805;0,091038729;0,654644787;0,587050617;0,43530193;0,432479829;0,558612049;0,352941185;0,5;0,564233601;0,59695816;0,633688867;0,553447664;0,641691089;0,501096845
LC08_199034_20190618;LC08;2019;6;18;18/06/2019;168;13;0;6,810062617;0,523850971;0,629477143;0,32207337;0,535511374;0,307403773;0,008769342;0,093644765;0,608649135;0,589966416;0,428482205;0,397735327;0,526590824;0,32207337;0,49486804;0,5647102;0,58963871;0,620470703;0,535511374;0,629477143;0,501889169
LC08_199034_20190704;LC08;2019;7;4;04/07/2019;184;13;0;5,954463452;0,45803565;0,561737776;0,269012481;0,48528406;0,292725295;0,007316631;0,08553731;0,509744465;0,545682132;0,388486952;0,343391269;0,452324182;0,269012481;0,433585674;0,48528406;0,513132632;0,538784087;0,488640219;0,561737776;0,424657524
LC08_199034_20190720;LC08;2019;7;20;20/07/2019;200;12;1;5,366215497;0,447184625;0,535866797;0,33634311;0,461789146;0,199523687;0,003953618;0,062877805;0,504351616;0,535866797;;0,351496816;0,407202214;0,33634311;0,399061024;0,46735394;0,479848862;0,487162173;0,456224352;0,507703602;0,433600992
LC08_199034_20190805;LC08;2019;8;5;05/08/2019;216;13;0;6,152064294;0,473235715;0,568711281;0,350369096;0,480659038;0,218342185;0,004808194;0,069341143;0,546649158;0,568711281;0,390746355;0,38404578;0,479108632;0,350369096;0,414583325;0,483443707;0,528571427;0,525234938;0,480659038;0,535384595;0,464556962
LC08_199034_20190821;LC08;2019;8;21;21/08/2019;232;3;10;1,56802994;0,522676647;0,621516526;0,462538004;0,48397541;0,158978522;0,007441882;0,086266343;;;;;0,462538004;;0,48397541;;;;;0,621516526;
LC08_199034_20190906;LC08;2019;9;6;06/09/2019;248;3;10;1,299357176;0,433119059;0,535930037;0,31966278;0,443764359;0,216267258;0,011777874;0,108525912;;0,535930037;0,443764359;;0,31966278;;;;;;;;
LC08_199034_20190922;LC08;2019;9;22;22/09/2019;264;13;0;7,736962378;0,595150952;0,709667385;0,425637841;0,607890487;0,284029543;0,006703909;0,0818774;0,709667385;0,699503064;0,501772165;0,513136268;0,607567549;0,425637841;0,551619887;0,607890487;0,63935709;0,655172408;0,624696136;0,642691433;0,558250666
LC08_199034_20191008;LC08;2019;10;8;08/10/2019;280;10;3;6,669277489;0,666927749;0,790697694;0,563080311;0,670472234;0,227617383;0,006756809;0,082199809;0,788532376;0,790697694;0,563080311;;;;0,569035769;0,622610152;0,67517215;0,665772319;0,687711358;0,714580119;0,592085242
LC08_199034_20191024;LC08;2019;10;24;24/10/2019;296;11;2;6,949767649;0,631797059;0,851284564;0,36606881;0,634106874;0,485215753;0,019546219;0,139807792;0,724137902;0,851284564;0,469602674;0,512236297;0,602624178;0,36606881;0,634106874;0,621827424;0,687601984;;0,739245534;0,741031408;
LC08_199034_20191109;LC08;2019;11;9;09/11/2019;312;13;0;8,967917383;0,689839799;0,845171571;0,502159178;0,677777767;0,343012393;0,009362606;0,096760563;0,832630932;0,845171571;0,575683892;0,610000014;0,648484826;0,502159178;0,665850103;0,677777767;0,709334373;0,715708792;0,75879395;0,757212818;0,669109166
LC08_199034_20191211;LC08;2019;12;11;11/12/2019;344;10;3;6,629163772;0,662916377;0,81968987;0,436539561;0,686026216;0,383150309;0,01275755;0,112949324;0,81968987;0,807831764;;0,560703576;0,648550749;0,436539561;;0,693030536;0,693660319;0,597104967;0,692657053;;0,679395378
LC08_199034_20191227;LC08;2019;12;27;27/12/2019;360;13;0;8,560445368;0,658495798;0,811457992;0,511627913;0,654446185;0,299830079;0,006763318;0,082239392;0,811457992;0,782380581;0,541564763;0,633614957;0,67428571;0,511627913;0,627150178;0,620806634;0,703573942;0,681833982;0,633286297;0,684416234;0,654446185
LC08_199034_20200112;LC08;2020;1;12;12/01/2020;11;13;0;9,181210458;0,706246958;0,812886119;0,532654285;0,721088409;0,280231833;0,00673492;0,082066556;0,810264409;0,753079534;0,57641089;0,682785273;0,721088409;0,532654285;0,703437686;0,702857137;0,740727127;0,731073439;0,812886119;0,765479445;0,648466706
LC08_199034_20200128;LC08;2020;1;28;28/01/2020;27;5;8;3,062945992;0,612589198;0,77547282;0,348695666;0,623890221;0,426777154;0,026158609;0,161736232;0,77547282;0,703876436;;0,611010849;0,623890221;0,348695666;;;;;;;
LC08_199034_20200229;LC08;2020;2;29;29/02/2020;59;13;0;8,590486676;0,660806667;0,852014661;0,485941321;0,672434628;0,36607334;0,009422536;0,097069748;0,852014661;0,778924525;0,553355336;0,602365792;0,680660725;0,485941321;0,588371038;0,62759769;0,68242985;0,672434628;0,720767915;0,726611197;0,619011998
LC08_199034_20200401;LC08;2020;4;1;01/04/2020;91;2;11;1,610393703;0,805196851;0,811219633;0,79917407;0,805196851;0,012045562;7,25E-05;0,008517499;0,811219633;0,79917407;;;;;;;;;;;
LC08_199034_20200417;LC08;2020;4;17;17/04/2020;107;8;5;4,520165682;0,56502071;0,802368164;0,429425836;0,535547107;0,372942328;0,015348397;0,123888648;0,802368164;0,659052908;0,429425836;0,515720308;;;0,495270848;0,555373907;;;0,447102904;0,615850806;
LC08_200034_20130523;LC08;2013;5;23;23/05/2013;142;3;10;2,068500698;0,689500233;0,73443985;0,647020519;0,687040329;0,087419331;0,001915073;0,043761549;0,73443985;0,687040329;;;;;;;0,647020519;;;;
LC08_200034_20130608;LC08;2013;6;8;08/06/2013;158;11;2;6,492398918;0,590218083;0,710716009;0,421638817;0,589314222;0,289077193;0,009743005;0,098706659;0,668981493;0,672438025;0,45204404;0,421638817;0,589314222;;0,523562491;0,667069733;;0,682425141;0,533691585;0,710716009;0,570517361
LC08_200034_20130624;LC08;2013;6;24;24/06/2013;174;13;0;7,49568522;0,576591171;0,73240453;0,44402197;0,567433655;0,28838256;0,009978971;0,099894799;0,73240453;0,607358992;0,457798511;0,44402197;0,561993062;0,445833325;0,488198757;0,664318264;0,636881471;0,67567569;0,521311462;0,69245553;0,567433655
LC08_200034_20130710;LC08;2013;7;10;10/07/2013;190;8;5;3,834159434;0,479269929;0,615491033;0,334807843;0,493704066;0,28068319;0,009816043;0,099075945;0,513157904;0,615491033;0,412482053;0,377756923;0,491576195;0,334807843;;;0,593055546;;;;0,495831937
LC08_200034_20130726;LC08;2013;7;26;26/07/2013;206;13;0;7,370677024;0,566975156;0,730127931;0,34049347;0,55711776;0,38963446;0,015036851;0,122624837;0,624385476;0,646557868;0,465808541;0,404255331;0,505014062;0,34049347;0,483404249;0,671554267;0,664564013;0,730127931;0,55711776;0,723899066;0,55349499
LC08_200034_20130811;LC08;2013;8;11;11/08/2013;222;13;0;7,655244678;0,588864975;0,746364713;0,377536446;0,58044982;0,368828267;0,014919697;0,12214621;0,746364713;0,633564293;0,472611457;0,432421714;0,58044982;0,377536446;0,501554847;0,672987759;0,670763493;0,733435452;0,56938684;0,739530146;0,524637699
LC08_200034_20130827;LC08;2013;8;27;27/08/2013;238;3;10;1,701575577;0,567191859;0,702602208;0,463456571;0,535516798;0,239145637;0,015050141;0,122679016;;;0,463456571;;0,535516798;;;;;;;0,702602208;
LC08_200034_20130912;LC08;2013;9;12;12/09/2013;254;13;0;8,060848117;0,62006524;0,789973617;0,370358199;0,620533466;0,419615418;0,015114023;0,122939104;0,789973617;0,758059561;0,506694138;0,489550918;0,585691392;0,370358199;0,534018576;0,684165597;0,694477081;0,710144937;0,620533466;0,735732675;0,581447959
LC08_200034_20131115;LC08;2013;11;15;15/11/2013;318;13;0;9,122595221;0,701738094;0,841866493;0,440693706;0,75848031;0,401172787;0,01307996;0,114367652;0,75848031;0,790272534;0,602930427;0,601723313;0,639686704;0,440693706;0,656784475;0,772207558;0,766163349;0,776223779;0,825020432;0,841866493;0,65054214
LC08_200034_20131201;LC08;2013;12;1;01/12/2013;334;1;12;0,545333326;0,545333326;0,545333326;0,545333326;0,545333326;0;;;;;;0,545333326;;;;;;;;;
LC08_200034_20131217;LC08;2013;12;17;17/12/2013;350;11;2;7,362196118;0,669290556;1;0,402563423;0,667944789;0,597436577;0,023102992;0,151996685;0,726108372;0,712383509;0,592841148;0,584494233;0,56410259;0,402563423;0,595458388;;0,76478976;;0,751509905;1;0,667944789
LC08_200034_20140118;LC08;2014;1;18;18/01/2014;17;3;10;2,199900806;0,733300269;0,847684383;0,522966981;0,829249442;0,324717402;0,033265031;0,182387035;0,829249442;0,847684383;;;;;;;;;;0,522966981;
LC08_200034_20140219;LC08;2014;2;19;19/02/2014;49;12;1;7,321482748;0,610123562;0,835765541;0,27453953;0,620176852;0,56122601;0,024533765;0,156632581;0,785038173;0,835765541;0,610951006;0,565467656;0,657364368;0,40011999;0,27453953;0,701170146;0,721385539;;0,617142856;0,529327095;0,623210847
LC08_200034_20140307;LC08;2014;3;7;07/03/2014;65;5;8;3,334245682;0,666849136;0,7640118;0,558794975;0,698400617;0,205216825;0,006633994;0,081449335;;;;0,558794975;;;;;0,702403665;0,698400617;;0,7640118;0,610634625
LC08_200034_20140323;LC08;2014;3;23;23/03/2014;81;11;2;5,57764861;0,507058965;0,663567185;0,3518399;0,48683694;0,311727285;0,009779348;0,098890587;;;0,423076928;0,479440063;0,48683694;0,3518399;0,4295021;0,638843;0,519310594;0,663567185;0,542452812;0,610230207;0,432548881
LC08_200034_20140408;LC08;2014;4;8;08/04/2014;97;13;0;7,542812705;0,580216362;0,730723619;0,345516086;0,61430794;0,385207534;0,011726484;0,108288889;0,683809519;0,618901789;0,465641022;0,480836242;0,615662038;0,345516086;0,496981889;0,676470578;0,605544567;0,664809287;0,61430794;0,730723619;0,543608129
LC08_200034_20140424;LC08;2014;4;24;24/04/2014;113;12;1;7,07879281;0,589899401;0,806525707;0,365440935;0,613187581;0,441084772;0,017751215;0,133233687;0,806525707;0,684380889;0,432087511;0,439734012;0,586897194;0,365440935;0,489688247;0,639477968;0,645161271;0,696180582;;0,710963428;0,582255065
LC08_200034_20140510;LC08;2014;5;10;10/05/2014;129;13;0;7,266699106;0,558976854;0,753594339;0,332492113;0,563295901;0,421102226;0,015482088;0,124427039;0,682466626;0,753594339;0,419732451;0,407643318;0,53114754;0,332492113;0,478378385;0,619834721;0,619541109;0,662873983;0,525063694;0,670634925;0,563295901
LC08_200034_20140526;LC08;2014;5;26;26/05/2014;145;12;1;6,747611463;0,562300955;0,703251123;0,370900989;0,55847615;0,332350135;0,013812235;0,117525463;0,685281694;0,703251123;0,438087106;0,423807681;0,568785191;0,370900989;0,469911516;0,641852796;;0,678496897;0,548167109;0,689002573;0,530066788
LC08_200034_20140611;LC08;2014;6;11;11/06/2014;161;10;3;4,352630436;0,435263044;0,568681955;0,311519206;0,453334227;0,25716275;0,008103965;0,090022027;0,524246097;0,568681955;0,348821074;0,361817569;0,449143648;0,334516406;0,311519206;0,457524806;0,510073543;;;;0,486286134
LC08_200034_20140627;LC08;2014;6;27;27/06/2014;177;13;0;7,511687785;0,577822137;0,806877732;0,355383068;0,545840383;0,451494664;0,01923491;0,138689977;0,696910262;0,806877732;0,43469131;0,407467544;0,534921288;0,355383068;0,492708802;0,661728382;0,632743359;0,704416275;0,545840383;0,732142866;0,505856514
LC08_200034_20140713;LC08;2014;7;13;13/07/2014;193;10;3;5,58983627;0,558983627;0,817224026;0,340590984;0,526036114;0,476633042;0,023998262;0,154913723;0,740659356;0,817224026;0,394214869;0,420893252;0,528800011;0,340590984;;0,634858072;;;0,517564416;0,671759069;0,523272216
LC08_200034_20140729;LC08;2014;7;29;29/07/2014;209;10;3;5,638286233;0,563828623;0,766386926;0,398216933;0,554730654;0,368169993;0,014742257;0,121417697;0,669634461;0,766386926;0,399014771;0,398216933;0,504579842;;;0,627925456;0,596993566;;0,512467742;0,66484338;0,498223156
LC08_200034_20140814;LC08;2014;8;14;14/08/2014;225;7;6;4,059659541;0,579951363;0,812854886;0,402565151;0,495888144;0,410289735;0,022743613;0,150809856;0,700805545;0,812854886;0,402565151;;0,478260875;;0,495888144;;;;0,487961471;0,681323469;
LC08_200034_20140830;LC08;2014;8;30;30/08/2014;241;12;1;6,63521567;0,552934639;0,729022682;0,321891427;0,552326292;0,407131255;0,013602636;0,116630339;0,688953459;0,729022682;;0,424692392;0,504068494;0,321891427;0,476391226;0,619801998;0,585974395;0,625555992;0,50136131;0,638824105;0,518678188
LC08_200034_20140915;LC08;2014;9;15;15/09/2014;257;13;0;7,611226857;0,585478989;0,805243433;0,313725501;0,609884322;0,491517931;0,018361828;0,135505824;0,696424246;0,805243433;0,459157795;0,443504989;0,561573863;0,313725501;0,501574457;0,657166779;0,632463336;0,672235489;0,609884322;0,736095965;0,522176683
LC08_200034_20141017;LC08;2014;10;17;17/10/2014;289;13;0;8,675669372;0,667359182;0,85346657;0,381260633;0,715894341;0,472205937;0,018383675;0,135586413;0,85346657;0,821517944;0,519951642;0,528901756;0,644933224;0,381260633;0,595663965;0,715894341;0,719827592;0,739361703;0,733158946;0,798615456;0,623115599
LC08_200034_20141102;LC08;2014;11;2;02/11/2014;305;5;8;3,198947221;0,639789444;0,773860157;0,477620393;0,666407466;0,296239763;0,011919272;0,109175418;;;0,477620393;;;;0,60383004;0,666407466;;;0,677229166;0,773860157;
LC08_200034_20141118;LC08;2014;11;18;18/11/2014;321;13;0;9,107543796;0,700580292;0,865142882;0,405824035;0,732669175;0,459318846;0,016563882;0,128700746;0,815089166;0,865142882;0,615598857;0,559386969;0,607453406;0,405824035;0,674787521;0,745222926;0,732669175;0,768068612;0,810064912;0,824474633;0,683760703
LC08_200034_20141204;LC08;2014;12;4;04/12/2014;337;2;11;1,114013135;0,557006568;0,624080241;0,489932895;0,557006568;0,134147346;0,008997755;0,094856498;;;;;;;;;0,489932895;;;;0,624080241
